@relation RandomTit-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A24-N200-T1.0E-4_clustered

@attribute Instance_number numeric
@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute ﻿Survived {0,1}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7}

@data
328,-0.013672,0.003906,-0.080078,-0.039063,-0.023438,-0.033203,0,0.009766,0.032471,-0.033203,-0.015625,0.006836,0.015625,0.048828,0.007813,-0.011719,-0.076172,0.015625,-0.035156,0.015625,-0.033203,-0.052734,0.035156,0.029297,1,cluster5
329,0.013672,0.037109,0.015625,0.029297,-0.03418,-0.037598,-0.039063,0.030273,0.006714,-0.06543,-0.013672,0.022949,-0.066406,-0.044922,-0.012695,-0.050781,0.056641,0.025391,0.017578,-0.035156,-0.015625,0.050781,0.015625,0.021973,0,cluster2
330,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
331,-0.042969,0.003906,0.001953,-0.115234,-0.0625,0.041016,-0.027344,0.013672,-0.057373,-0.005859,0.011719,0.105957,0.046875,-0.005859,0.048828,0.074219,-0.048828,0.001953,0.082031,0.070313,0.058594,-0.021484,-0.007813,-0.063477,0,cluster0
332,0.011719,0.009766,0.023438,-0.003906,0.027832,0.029785,0.011719,-0.060547,0.005249,-0.036133,0.033203,0.056641,-0.027344,-0.013672,-0.042969,0.019531,0.007813,0.056641,-0.017578,-0.015625,-0.025391,0.025391,0.03125,0.011719,1,cluster7
333,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,1,cluster2
334,-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0,cluster5
335,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
336,0.121094,0.089844,0.025391,-0.017578,-0.046875,-0.03125,0.035156,-0.082031,0.004395,0.017578,0.023438,-0.007813,0.046875,0.007813,0.03125,0.039063,-0.077148,-0.042969,0.007813,-0.082031,-0.007813,0.03125,-0.021484,0.000977,0,cluster1
337,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
338,0.025391,-0.011719,-0.007813,-0.025391,-0.061523,-0.013672,0.019531,-0.050781,0.076416,-0.017578,-0.027344,0.035156,0.046875,0.029297,-0.033203,0.015625,-0.046875,-0.019531,0.003906,0.015625,0.027344,-0.027344,-0.003906,0.021484,0,cluster6
339,0.001953,-0.013672,-0.023438,0.011719,-0.011719,-0.040527,-0.039063,-0.013672,0.011597,0.020508,-0.003906,0.006348,0,-0.001953,0.032227,0.011719,-0.002441,-0.021484,0.016602,0.017578,-0.00293,0,0.070313,0.007324,0,cluster2
340,-0.013672,-0.013672,0.029297,-0.001953,0.037109,-0.002441,0.054688,-0.007813,-0.009155,-0.035156,-0.007813,-0.031738,-0.085938,-0.035156,-0.022461,-0.003906,0.03418,0.019531,-0.006836,0.003906,0.03418,0.009766,0.003906,0.000488,0,cluster7
341,0.021484,-0.035156,0,-0.023438,-0.043945,0.013672,0.054688,0.013672,0.048584,-0.025391,-0.058594,0.021484,-0.007813,0.017578,-0.013672,-0.015625,-0.016602,0.046875,-0.046875,-0.03125,-0.013672,-0.052734,-0.015625,-0.021484,0,cluster5
342,0.119141,0.105469,0.033203,0,-0.042969,0.011719,0.058594,-0.054688,0.009277,-0.009766,0.027344,-0.024414,0.039063,0.005859,0.023438,0.007813,-0.051758,-0.019531,0.003906,-0.101563,-0.005859,0.046875,-0.037109,-0.018555,1,cluster1
343,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,1,cluster2
344,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
345,-0.042969,-0.03125,0.001953,-0.130859,-0.048828,0.024414,-0.015625,0.052734,-0.090088,0.015625,-0.023438,0.108887,0,-0.015625,0.078125,0.074219,-0.042969,0.044922,0.039063,0.039063,0.017578,-0.0625,-0.003906,-0.086914,0,cluster0
346,-0.035156,0.003906,0.046875,0,-0.012695,0.033203,0.011719,0.013672,-0.045654,-0.019531,0.03125,-0.046387,-0.070313,0.021484,-0.039063,0.011719,0.029785,-0.005859,-0.035156,-0.003906,0.009766,-0.001953,-0.039063,0.014648,0,cluster7
347,-0.035156,-0.011719,0.039063,-0.017578,-0.016602,-0.009766,-0.011719,-0.013672,-0.051025,0.007813,0.027344,-0.030762,-0.0625,0.023438,-0.029297,0.042969,0.005371,-0.029297,-0.029297,0.015625,0.009766,-0.017578,-0.023438,0.03418,1,cluster7
348,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
349,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
350,-0.004883,0.029297,0.011719,0.042969,-0.043945,0.021973,-0.003906,-0.030273,0.030396,-0.007813,-0.005859,-0.03418,0.023438,-0.003906,0.00293,-0.023438,0.016113,-0.021484,0.053711,0.013672,0.048828,0.041016,0.011719,0.022461,0,cluster6
351,-0.003906,-0.039063,-0.052734,-0.021484,0.021484,-0.009766,0.019531,0.076172,0.091553,-0.041016,-0.03125,-0.040039,-0.023438,0.019531,-0.009766,0.015625,0.022461,-0.011719,-0.015625,0.03125,-0.009766,0.003906,-0.019531,-0.054688,0,cluster5
352,-0.019531,0.021484,0.009766,0.001953,-0.012207,-0.074707,-0.023438,-0.00293,-0.022339,-0.009766,-0.058594,0.016113,-0.042969,-0.048828,-0.021484,-0.011719,0.00293,0.037109,0.042969,-0.021484,-0.050781,0.021484,-0.080078,0.057129,1,cluster5
353,-0.015625,0.015625,0.066406,-0.001953,-0.044922,0.069336,-0.007813,-0.044922,-0.050537,0.001953,0.035156,0.020996,-0.03125,0.033203,-0.052734,0.03125,0.001465,0.050781,-0.046875,-0.035156,-0.041016,-0.003906,-0.050781,0.038086,0,cluster7
354,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
355,0.007813,-0.003906,0.033203,0.019531,-0.020508,0.022461,-0.011719,0.025391,-0.014404,0.005859,0.035156,0.041992,0.023438,0.037109,-0.035156,-0.007813,0.016113,-0.041016,-0.015625,-0.03125,-0.023438,-0.021484,-0.019531,-0.038086,0,cluster0
356,-0.007813,-0.001953,0.003906,-0.001953,0.060547,-0.006348,0.03125,-0.001953,0.009888,-0.055664,0.029297,-0.010742,-0.066406,-0.023438,-0.030273,0,0.035645,0,-0.004883,0.017578,0.025391,0.029297,0.041016,-0.011719,1,cluster7
357,-0.021484,0.003906,-0.046875,-0.021484,-0.041992,0.013672,0.046875,0.029297,0.018799,-0.037109,-0.050781,-0.030273,-0.007813,0.035156,0.005859,-0.046875,-0.052734,0.058594,-0.042969,-0.019531,-0.023438,-0.052734,-0.019531,0.019531,0,cluster5
358,-0.019531,-0.037109,-0.027344,-0.001953,0.087402,0.033203,0.050781,-0.017578,0.019653,0.001953,0.042969,-0.043457,-0.011719,0.017578,0.005859,0.03125,0.001465,-0.023438,-0.012695,0.052734,0.038086,-0.003906,0.078125,-0.045898,0,cluster7
359,-0.0625,0.132813,0.117188,-0.007813,0.072266,0.056641,-0.058594,0.076172,-0.042236,0.001953,-0.070313,0.025391,0.046875,0.048828,-0.017578,0.085938,0.04541,-0.115234,-0.136719,-0.046875,0.070313,0.035156,-0.039063,0.115234,0,cluster0
360,0.011719,0,-0.005859,-0.009766,-0.046875,0.046875,0.011719,-0.025391,0.10083,-0.021484,-0.03125,0.00293,0.046875,0.029297,-0.042969,0.03125,-0.011719,0.023438,0.015625,0.015625,-0.009766,0.023438,-0.066406,0.003906,1,cluster6
361,0.007813,-0.001953,-0.007813,-0.005859,0.018066,-0.021973,0.007813,0.015625,-0.011108,0.038086,0.023438,0.029785,0.035156,0.007813,0.043945,-0.097656,-0.009277,0.011719,-0.019531,-0.013672,0.040039,0,-0.056641,0.010742,0,cluster5
362,0.099609,0.125,0.037109,0,-0.027344,-0.045898,0.023438,0.015625,0.023926,-0.0625,0,-0.074219,-0.046875,-0.044922,-0.001953,0.003906,0.020508,-0.033203,0.039063,-0.082031,-0.005859,0.119141,-0.111328,-0.006836,1,cluster1
363,-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0,cluster5
364,-0.018555,-0.005859,-0.013672,0.001953,0.003906,-0.052246,0.027344,-0.015625,-0.031372,0.022461,-0.037109,-0.000977,0,-0.011719,0.016602,-0.027344,-0.041016,-0.005859,0.019531,-0.005859,0,-0.046875,0.003906,0.02002,0,cluster5
365,-0.00293,0.013672,0.003906,0.025391,-0.047852,-0.020996,-0.027344,-0.057617,0.025513,0.019531,-0.007813,-0.018066,0.03125,-0.001953,0.010742,0.007813,-0.008789,-0.046875,0.05957,0.033203,0.048828,0.023438,0.029297,0.041992,1,cluster6
366,-0.017578,-0.052734,-0.035156,-0.019531,0.083496,-0.010254,0.027344,-0.044922,0.014282,0.029297,0.039063,-0.027344,0,0.019531,0.014648,0.0625,-0.023438,-0.046875,-0.006836,0.072266,0.038086,-0.019531,0.095703,-0.026367,1,cluster7
367,0.001953,-0.027344,0.050781,0.001953,-0.048828,-0.016602,-0.007813,-0.009766,-0.03833,0.052734,-0.007813,0.036621,0.015625,0.027344,-0.019531,0.019531,-0.009277,-0.044922,-0.011719,-0.027344,-0.013672,-0.056641,-0.039063,-0.007813,1,cluster0
368,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster2
369,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
370,0.015625,-0.027344,-0.03125,-0.023438,-0.010742,0.026367,0,0.017578,0.087158,-0.017578,-0.027344,0.027344,0.015625,0.03125,-0.021484,0.035156,-0.005859,0.046875,-0.027344,0,-0.060547,0.001953,-0.027344,-0.03125,0,cluster0
371,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
372,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster2
373,-0.074219,0.011719,-0.027344,-0.132813,0.009766,0.071289,-0.019531,0.082031,-0.078369,-0.076172,0.054688,0.046387,-0.070313,-0.009766,0.050781,0.070313,-0.001953,0.064453,0.015625,0.078125,0.033203,0.011719,0.03125,-0.077148,0,cluster7
374,-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0,cluster5
375,-0.013672,0.015625,-0.072266,-0.021484,-0.018555,0.009766,0.023438,0.037109,0.037842,-0.060547,-0.011719,-0.008789,0.007813,0.046875,-0.001953,-0.039063,-0.051758,0.039063,-0.042969,-0.003906,-0.03125,-0.035156,0.019531,0.009766,0,cluster5
376,-0.005859,-0.007813,0.027344,0.019531,-0.010742,0.039063,-0.039063,0.021484,0.005127,0.03125,0.027344,0.026367,0.03125,0.039063,-0.037109,0.039063,0.025879,-0.021484,0,-0.011719,-0.060547,0.013672,-0.066406,-0.036133,1,cluster0
377,0.050781,-0.117188,-0.023438,-0.117188,-0.021484,0.053711,-0.015625,0.029297,-0.11792,-0.050781,-0.015625,-0.056641,0.132813,-0.111328,-0.0625,-0.039063,0.056152,-0.052734,-0.023438,0.082031,-0.021484,0.025391,0.015625,0.016602,0,cluster0
378,0.046875,-0.140625,-0.017578,-0.115234,-0.003906,0.080078,0.019531,0.095703,-0.145752,-0.056641,-0.046875,-0.070313,0.070313,-0.123047,-0.042969,-0.070313,0.086426,0.015625,-0.074219,0.03125,-0.0625,0,0,-0.026367,0,cluster0
379,0.021484,-0.035156,0,-0.023438,-0.043945,0.013672,0.054688,0.013672,0.048584,-0.025391,-0.058594,0.021484,-0.007813,0.017578,-0.013672,-0.015625,-0.016602,0.046875,-0.046875,-0.03125,-0.013672,-0.052734,-0.015625,-0.021484,0,cluster5
380,-0.013672,0.017578,-0.03125,0.019531,0.03125,-0.012695,0.027344,0.017578,-0.007446,-0.025391,0.003906,0.004395,0.007813,-0.001953,0,-0.050781,-0.015137,-0.001953,0.014648,-0.009766,-0.008789,-0.011719,0.025391,-0.010742,0,cluster5
381,-0.005859,-0.017578,-0.003906,-0.019531,0.056641,-0.049805,0.007813,-0.029297,0.004517,-0.02832,0.027344,0.005371,-0.058594,-0.021484,-0.021484,0.03125,0.010742,-0.023438,0.000977,0.037109,0.025391,0.011719,0.058594,0.007813,1,cluster7
382,-0.027344,0,0.013672,-0.017578,0.006836,-0.013672,-0.035156,-0.005859,-0.031982,-0.011719,0.066406,-0.009277,-0.039063,0.035156,-0.039063,0.046875,0.006348,-0.048828,-0.027344,0.03125,0.001953,0,0.015625,0.022461,1,cluster7
383,0.013672,0.037109,0.015625,0.029297,-0.03418,-0.037598,-0.039063,0.030273,0.006714,-0.06543,-0.013672,0.022949,-0.066406,-0.044922,-0.012695,-0.050781,0.056641,0.025391,0.017578,-0.035156,-0.015625,0.050781,0.015625,0.021973,0,cluster2
384,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
385,0.015625,-0.027344,-0.013672,-0.068359,-0.00293,0.006836,0.007813,0.013672,0.051514,-0.025391,0.03125,0.001953,-0.039063,0.035156,0.013672,-0.035156,0.004883,0.054688,-0.097656,0.019531,0.050781,0.017578,-0.046875,0.03125,0,cluster7
386,0.005859,-0.001953,0.048828,-0.003906,0.004883,0.033691,0.035156,-0.066406,-0.013794,-0.015625,-0.003906,0.035645,-0.042969,-0.023438,-0.035156,0.015625,0.006348,0.076172,-0.018555,-0.029297,-0.016602,0.007813,-0.005859,0.023926,1,cluster7
387,-0.011719,-0.019531,0.052734,0.019531,-0.03418,0.043945,-0.015625,0.017578,-0.014404,0.050781,-0.011719,0.004883,0.015625,0.027344,-0.029297,0.035156,0.024902,-0.001953,0,-0.027344,-0.052734,-0.005859,-0.105469,-0.024414,0,cluster0
388,-0.012695,0.005859,-0.039063,0.001953,0.026855,-0.055664,0.003906,-0.009766,-0.012573,0.001953,0,0.020508,0.015625,0,0.008789,-0.023438,-0.040039,-0.025391,0.020508,0.009766,-0.008789,-0.029297,0.041016,0.008789,0,cluster5
389,0.050781,-0.117188,-0.023438,-0.117188,-0.021484,0.053711,-0.015625,0.029297,-0.11792,-0.050781,-0.015625,-0.056641,0.132813,-0.111328,-0.0625,-0.039063,0.056152,-0.052734,-0.023438,0.082031,-0.021484,0.025391,0.015625,0.016602,0,cluster0
390,0.007813,-0.003906,0.033203,0.019531,-0.020508,0.022461,-0.011719,0.025391,-0.014404,0.005859,0.035156,0.041992,0.023438,0.037109,-0.035156,-0.007813,0.016113,-0.041016,-0.015625,-0.03125,-0.023438,-0.021484,-0.019531,-0.038086,0,cluster0
391,0.082031,0.121094,0.021484,-0.019531,-0.012695,0.019531,0.054688,-0.058594,-0.00293,-0.054688,0.058594,-0.091797,-0.039063,0.003906,0.013672,0.03125,-0.037109,-0.003906,-0.015625,-0.058594,0.017578,0.087891,-0.021484,0.022461,1,cluster1
392,0,-0.015625,0.058594,0.019531,-0.043945,0.026367,0.015625,0.017578,-0.033447,0.025391,-0.003906,0.020508,0.007813,0.025391,-0.029297,-0.011719,0.015137,-0.021484,-0.017578,-0.042969,-0.013672,-0.041016,-0.054688,-0.027344,0,cluster0
393,-0.033203,0.115234,0.080078,0.019531,0.054688,0.030273,-0.0625,0.069336,0.000854,0.033203,-0.138672,0.041016,0.085938,0.009766,0.055664,0.054688,0.036621,-0.087891,-0.091797,-0.060547,0.066406,0.035156,0.017578,0.099121,0,cluster0
394,-0.018555,-0.005859,-0.013672,0.001953,0.003906,-0.052246,0.027344,-0.015625,-0.031372,0.022461,-0.037109,-0.000977,0,-0.011719,0.016602,-0.027344,-0.041016,-0.005859,0.019531,-0.005859,0,-0.046875,0.003906,0.02002,0,cluster5
395,0.007813,-0.015625,0.025391,0.001953,-0.025391,-0.020508,-0.035156,-0.001953,-0.019287,0.033203,0.03125,0.058105,0.03125,0.037109,-0.027344,0.023438,-0.008301,-0.064453,-0.009766,-0.011719,-0.023438,-0.039063,0,-0.018555,1,cluster0
396,0.029297,-0.033203,0.007813,0,0.024902,-0.056152,0.007813,-0.025391,0.017456,0.016602,-0.007813,0.072754,0.015625,-0.019531,-0.010742,0.007813,-0.004395,-0.039063,0.018555,-0.003906,0,-0.027344,0.042969,-0.033203,0,cluster0
397,-0.005859,-0.023438,0.037109,-0.042969,-0.006836,-0.023438,-0.054688,-0.009766,-0.035889,0.052734,0.085938,0.016113,-0.015625,0.042969,0.007813,0,0.012207,-0.035156,-0.0625,0.027344,0.048828,0.011719,-0.066406,0.044922,1,cluster7
398,0.023438,0.035156,0.025391,-0.009766,-0.073242,0.007813,-0.007813,-0.009766,0.091064,-0.076172,-0.046875,0.036133,-0.007813,-0.011719,-0.080078,0,0.022461,0.046875,0.023438,-0.019531,-0.021484,0.056641,-0.105469,0.037109,1,cluster6
399,0.011719,0.009766,0.023438,-0.003906,0.027832,0.029785,0.011719,-0.060547,0.005249,-0.036133,0.033203,0.056641,-0.027344,-0.013672,-0.042969,0.019531,0.007813,0.056641,-0.017578,-0.015625,-0.025391,0.025391,0.03125,0.011719,1,cluster7
400,0.060547,-0.027344,-0.041016,0.064453,0.03418,0.067383,-0.121094,-0.023438,-0.043701,-0.064453,0.019531,0.04834,0.007813,-0.066406,0.052734,0.046875,-0.006836,-0.015625,-0.042969,0.046875,0.003906,-0.150391,-0.078125,-0.02832,0,cluster4
401,0.056641,0.011719,-0.007813,0.097656,0.001953,0.129883,-0.082031,-0.041016,-0.025146,-0.09375,0.019531,0.007324,0.03125,-0.068359,0.023438,0.011719,0.011719,-0.015625,-0.003906,0.039063,0.056641,-0.111328,-0.136719,-0.012695,0,cluster4
402,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
403,0.009766,-0.033203,-0.005859,0.019531,0.062012,-0.049805,0.050781,0.060547,0.026978,-0.03125,-0.007813,-0.010742,-0.035156,-0.03125,-0.006836,-0.042969,0.048828,-0.072266,0.024414,0.009766,0.051758,-0.007813,0.037109,-0.076172,1,cluster5
404,-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0,cluster5
405,-0.039063,0.046875,0.003906,0.019531,-0.05957,0,-0.027344,-0.033203,-0.0354,0.017578,0.035156,-0.018555,0.0625,0.056641,-0.029297,-0.011719,-0.05127,-0.076172,0.035156,0.019531,0.019531,-0.017578,-0.042969,0.057617,1,cluster6
406,0.009766,-0.033203,-0.005859,0.019531,0.062012,-0.049805,0.050781,0.060547,0.026978,-0.03125,-0.007813,-0.010742,-0.035156,-0.03125,-0.006836,-0.042969,0.048828,-0.072266,0.024414,0.009766,0.051758,-0.007813,0.037109,-0.076172,1,cluster5
407,-0.021484,0.021484,0.019531,0.007813,-0.031738,0.049316,-0.011719,-0.054688,-0.019653,-0.011719,0,-0.030762,-0.058594,-0.005859,0.007813,0.019531,0.007813,0.09375,-0.020508,-0.007813,-0.020508,0.035156,0.019531,0.064453,0,cluster7
408,-0.019531,0.044922,-0.005859,0.035156,-0.005371,0.007324,0.039063,-0.026367,0.006226,-0.026367,-0.001953,-0.02002,0.039063,-0.001953,-0.020508,-0.054688,-0.021484,-0.025391,0.057617,0.003906,0.042969,0.011719,-0.015625,0.023926,0,cluster6
409,-0.013672,-0.015625,-0.011719,-0.042969,-0.012695,0.020508,0.050781,0.009766,0.036377,-0.068359,-0.023438,-0.044922,-0.085938,0.013672,-0.023438,0.007813,-0.001953,0.0625,-0.0625,0.007813,0.009766,-0.013672,0,0.019531,1,cluster7
410,0.082031,0.121094,0.021484,-0.019531,-0.012695,0.019531,0.054688,-0.058594,-0.00293,-0.054688,0.058594,-0.091797,-0.039063,0.003906,0.013672,0.03125,-0.037109,-0.003906,-0.015625,-0.058594,0.017578,0.087891,-0.021484,0.022461,1,cluster1
411,-0.005859,-0.007813,0.027344,0.019531,-0.010742,0.039063,-0.039063,0.021484,0.005127,0.03125,0.027344,0.026367,0.03125,0.039063,-0.037109,0.039063,0.025879,-0.021484,0,-0.011719,-0.060547,0.013672,-0.066406,-0.036133,0,cluster0
412,-0.013672,-0.013672,0.029297,-0.001953,0.037109,-0.002441,0.054688,-0.007813,-0.009155,-0.035156,-0.007813,-0.031738,-0.085938,-0.035156,-0.022461,-0.003906,0.03418,0.019531,-0.006836,0.003906,0.03418,0.009766,0.003906,0.000488,1,cluster7
413,0.017578,-0.039063,-0.039063,-0.041016,-0.014648,-0.016602,-0.023438,-0.009766,0.081787,0.009766,-0.03125,0.043945,0.03125,0.033203,-0.013672,0.066406,-0.030273,0.023438,-0.023438,0.019531,-0.060547,-0.015625,-0.011719,-0.011719,1,cluster0
414,-0.029297,0.015625,0.021484,0,0.010742,0.029297,-0.011719,0.021484,-0.026611,-0.039063,0.070313,-0.025391,-0.054688,0.033203,-0.046875,0.015625,0.031738,-0.025391,-0.033203,0.011719,0.001953,0.017578,-0.003906,0.00293,1,cluster7
415,0.023438,0.003906,0,-0.007813,-0.057617,0.029297,0.042969,-0.023438,0.081299,-0.044922,-0.023438,0.018555,0.039063,0.027344,-0.041016,-0.015625,-0.021484,0.003906,0,-0.003906,0.029297,-0.011719,-0.019531,0.001953,0,cluster6
416,-0.026367,0.013672,-0.037109,0.019531,0.041504,0.004395,0,0.014648,0.011841,0,-0.003906,-0.01123,0.019531,0,-0.000977,-0.007813,-0.005371,0.017578,0.03125,0.007813,-0.045898,0.023438,-0.023438,-0.008789,0,cluster5
417,0.041016,-0.039063,-0.0625,0.066406,0.066406,0.030273,-0.101563,0.035156,-0.039307,-0.085938,0.015625,-0.019043,-0.03125,-0.078125,0.064453,0.027344,0.020508,-0.072266,-0.03125,0.078125,0.054688,-0.146484,-0.070313,-0.051758,0,cluster4
418,0.000977,0.001953,-0.015625,0.029297,-0.007324,0.002441,-0.015625,0.014648,0.016724,-0.006836,0,-0.009766,-0.007813,-0.003906,0.023438,-0.019531,0.022461,0.001953,0.010742,-0.001953,-0.001953,0.017578,0.052734,-0.012207,0,cluster2
419,0.015625,-0.027344,-0.013672,-0.068359,-0.00293,0.006836,0.007813,0.013672,0.051514,-0.025391,0.03125,0.001953,-0.039063,0.035156,0.013672,-0.035156,0.004883,0.054688,-0.097656,0.019531,0.050781,0.017578,-0.046875,0.03125,0,cluster7
420,-0.005859,-0.007813,0.044922,-0.025391,-0.00293,0.019531,-0.03125,0.017578,-0.030518,0.025391,0.085938,0.000488,-0.023438,0.042969,-0.001953,-0.03125,0.036621,-0.011719,-0.068359,0.007813,0.050781,0.029297,-0.085938,0.025391,1,cluster7
421,0.001953,-0.027344,0.050781,0.001953,-0.048828,-0.016602,-0.007813,-0.009766,-0.03833,0.052734,-0.007813,0.036621,0.015625,0.027344,-0.019531,0.019531,-0.009277,-0.044922,-0.011719,-0.027344,-0.013672,-0.056641,-0.039063,-0.007813,1,cluster0
422,-0.005859,-0.013672,0.009766,0.029297,-0.030762,0.005859,0.007813,0.007813,-0.002319,0.013672,-0.037109,-0.03125,-0.027344,-0.015625,0.030273,-0.023438,0.021484,0.021484,0.009766,-0.015625,0.005859,0,0.015625,-0.000977,0,cluster2
